plotID,county_region,county,own_land,community_land,government_land,mosque_church_land,school_land,other_land,crops,croplist,species_name,plant_date,number_planted,number_survived,woodlot,internal_boundary,external_boundary,garden,crop_field,pasture_grassland,fallow_bushland,mgt_prunning,mgt_fencing,mgt_weeding,mgt_watering,mgt_organic_fertilizer,Hectare
36314,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"groundnuts, Maize,yams",Tree tomato,2018-10-01,40,23,no,no,no,no,yes,no,no,no,no,yes,yes,yes,0.178601905252857
36709,Eastern,Bugesera,yes,no,no,no,no,"",Yes,insina,Grevillea robusta,2018-11-01,15,8,no,no,yes,no,no,no,no,no,no,yes,no,no,0.0356043515856085
20482,Eastern,Kayonza,yes,no,no,no,no,"",Yes,"Coffee, beans",Grevillea robusta,2018-11-01,30,8,no,yes,yes,no,no,no,no,yes,no,no,no,no,0.0520608455361004
7061,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,beans,Grevillea Robusta,2018-10-01,15,6,no,no,yes,no,no,no,no,yes,no,no,no,no,0.0592524062163825
18846,Eastern,Kayonza,yes,no,no,no,no,"",Yes,cassava,Grevaria,2018-11-01,100,96,no,yes,yes,no,no,no,no,yes,no,yes,no,no,0.206736827268161
8415,Eastern,Kayonza,yes,no,no,no,no,"",Yes,amasaka,glevirrea robusta,2018-09-01,4,3,no,yes,no,yes,yes,no,no,yes,no,yes,no,yes,0.0437915418178677
6090,Eastern,Kayonza,yes,no,no,no,no,"",Yes,"Maize,",Senna Spectabilis,2018-10-01,10,5,no,no,yes,no,yes,no,no,no,no,no,yes,yes,0.407622130507039
24022,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"Beans, Maize",Sepathodea campanulata,2018-10-01,32,22,no,yes,no,no,no,no,no,yes,no,yes,no,yes,0.315185621633689
14486,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,Banana plantation and yarms,Solanum betaseum,2018-11-01,15,10,no,yes,no,no,no,no,no,no,no,yes,no,yes,0.0849156479414012
8736,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,soybeans,Mangifera Indica,2018-10-01,2,1,no,no,no,no,yes,no,no,no,no,yes,yes,yes,0.0437751881941967
23509,Eastern,Kayonza,yes,no,no,no,no,"",No,"",Grevelia robusta,2018-10-01,5,4,no,no,yes,no,no,no,no,yes,no,yes,no,no,0.0426392701931415
18620,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"insina, imyumbati",tree tomato,2018-11-01,12,9,no,no,no,no,yes,no,no,no,no,yes,no,no,0.248261016657904
19948,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,banana,Grevillea robusta / Grevillia,2018-11-01,20,15,no,yes,no,no,no,no,no,yes,no,yes,no,yes,0.0379404458264318
11031,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"imyumbati, urutoki",ibinyomoro,2018-10-01,8,2,no,no,no,yes,no,no,no,no,no,no,yes,yes,0.0113467484120775
8598,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,banana and maize,soranum betaseum,2018-11-01,25,13,no,no,no,no,yes,no,no,no,no,no,no,yes,0.194281020354133
27785,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"beans,banana and maize",Carica papaya,2018-10-01,20,12,no,yes,no,no,no,no,no,no,no,yes,no,yes,0.118949754092709
13698,Eastern,Kayonza,no,no,no,yes,no,"",No,"",grevillea robusta,2018-10-01,10,3,no,yes,no,no,no,no,no,yes,no,yes,no,no,0.0854104984916084
37733,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,banana,Grevellia Robusta,2018-11-01,20,16,no,no,yes,no,yes,no,no,yes,no,yes,no,no,0.036436753905435
18135,Eastern,Kayonza,yes,no,no,no,no,"",No,"",Grevillea robusta,2018-10-01,200,150,no,no,yes,no,no,no,no,no,no,yes,no,no,1.21145702857803
24821,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"Sunbuds, Banana Plantation and Cassava.",Glevillea Robusta,2018-11-01,10,8,no,no,yes,no,no,no,no,yes,no,no,no,no,0.198863680448081
13720,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"insina , ibishyimbo",Grevillea robusta,2018-11-01,30,18,no,no,yes,no,no,no,no,no,no,no,no,no,0.102492208947004
14956,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,cassava and maize,grevellea rubusta,2018-12-01,80,67,no,yes,yes,no,no,no,no,no,no,no,no,no,4.12027579762365
986,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,"banana plantation, yams",Grevillea robusta,2018-11-01,20,15,no,yes,no,no,no,no,no,yes,no,yes,yes,yes,0.0569187642332554
5663,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,"beans,maise, cassava",grevillea Robusta,2018-11-01,67,65,no,yes,yes,no,yes,no,no,yes,yes,yes,no,no,0.508771592260699
17696,Eastern,Kayonza,yes,no,no,no,no,"",No,"",papaye,2017-11-01,5,5,no,yes,yes,yes,no,no,no,no,no,yes,no,no,0.0469954183349147
29313,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,banana tree,Grevillea robusta,2018-09-01,300,300,no,no,yes,no,yes,no,no,no,no,no,no,no,0.986330222707272
20159,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"potato,banana tree ,maize",Grevillea robusta,2018-10-01,100,80,no,no,yes,no,yes,no,no,yes,no,no,no,no,0.535489816960959
38085,Eastern,Bugesera,yes,no,no,no,no,"",Yes,insina,ibinyomoro,2018-10-01,8,1,no,no,no,yes,no,no,no,yes,no,yes,yes,yes,0.00492328440034074
34755,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"beans, cassava and manioce",Grevilea rubusta,2018-10-01,23,12,no,yes,no,no,yes,no,no,yes,no,yes,no,yes,0.0949641356497949
36654,Eastern,Bugesera,yes,no,no,yes,no,"",No,"",eucalyptus,2018-11-01,2000,1300,yes,no,no,no,no,no,no,yes,no,yes,yes,yes,0.418801182230217
31525,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,banana,Spathodea  Companulata,2018-11-01,3,3,no,no,yes,no,no,no,no,no,no,yes,no,no,0.0579518278927182
4388,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"maize,",grevillea robusta,2018-11-01,10,7,no,no,yes,no,no,no,no,no,no,yes,no,no,0.0226930205515874
6940,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,"banana trees,maizes,beans",Gliricidia sepium,2018-09-01,1,1,no,no,no,yes,no,no,no,no,no,yes,no,no,1.61246456910848
14678,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,Maize,Grevillea Robusta,2018-11-01,10,3,yes,no,no,no,no,no,no,no,no,yes,no,yes,0.013177346200133
13446,Eastern,Kayonza,yes,no,no,no,no,"",Yes,beans,senna spectabilis,2018-10-01,25,14,no,yes,yes,yes,yes,no,no,no,no,no,no,yes,0.019878562999422
22776,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,urutocye,gliverrea robusta,2018-11-01,15,12,no,yes,no,no,yes,no,no,no,no,yes,no,no,0.114142365142743
33450,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,Banana,Calliandra Calothyrsus,2018-12-01,25,14,no,yes,yes,no,no,no,no,no,no,no,no,yes,0.118919916344261
9366,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"papkins, banana,mesopsis, glevenie robusta
",glevenie robusta,2018-01-01,12,9,no,yes,no,no,no,no,no,yes,no,no,no,no,0.226584275171347
9063,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"Soya, Casava",Grevellia Robusta,2018-03-01,60,60,no,yes,no,no,yes,no,no,yes,no,yes,no,no,0.206342001789083
17419,Eastern,Kayonza,yes,no,no,no,no,"",Yes,beans and maize,Grevillea robusta,2018-10-01,85,45,no,no,yes,no,no,no,no,yes,no,no,no,no,0.126675726293835
32287,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,banana trees,Grevilea robusta,2018-10-01,50,36,no,no,yes,no,yes,no,no,yes,no,yes,no,no,0.121966222648162
17681,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,banana trees,Grevilea robusta,2018-10-01,250,190,no,yes,yes,no,yes,no,no,yes,no,yes,no,no,1.01885559674773
3297,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"onions, yam",grevillea tobusta,2018-11-01,15,9,no,no,yes,no,no,no,no,no,no,yes,no,no,0.0638378854558749
38246,Eastern,Nyagatare,yes,no,no,no,no,"",No,"",Grevelia Robusta,2018-10-01,30,18,no,no,no,yes,no,no,no,yes,no,yes,no,no,0.0455542719294809
9468,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,Banana trees,Grevillea Robusta,2018-11-01,50,47,no,no,yes,no,yes,no,no,no,no,yes,no,no,0.812765641886829
25875,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,maize,grevillea robusta,2018-11-01,10,10,no,no,yes,yes,no,no,no,no,no,yes,no,no,0.0960892792054582
38314,Eastern,Bugesera,yes,no,no,no,no,"",No,"",eucalyptus,2018-12-01,70,50,yes,no,no,no,no,no,no,no,no,yes,no,no,0.207869458746965
23890,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"beans,maize",grevillea robusta,2018-10-01,20,20,no,no,yes,no,yes,no,no,yes,no,no,no,no,0.0628459196277296
2463,Eastern,Bugesera,yes,no,no,no,no,"",No,"",Eucalyptus,2018-09-01,7500,600,yes,no,no,no,no,no,no,yes,no,no,yes,no,0.64352512459165
16202,Eastern,Gatsibo,yes,no,no,no,no,"",No,"",Glevirrea robusta,2018-11-01,30,27,no,no,yes,no,yes,no,no,no,no,yes,no,yes,0.103810700765627
17408,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"banana, sweet potatoes and cons",Grevilea robusta,2018-11-01,10,3,no,no,yes,no,no,no,no,yes,no,yes,no,no,0.132251300878085
7794,Eastern,Kayonza,yes,no,no,no,no,"",Yes,"beans,banana tree",grevillea robusta,2018-09-01,35,30,no,no,yes,no,yes,no,no,no,no,no,no,no,0.0788538842495311
28989,Eastern,Kayonza,yes,no,no,no,no,"",Yes,"banana trees,amateke,inzuzi",Grevilea robusta,2018-10-01,20,14,no,yes,no,no,no,no,no,no,no,yes,no,no,0.0304329079303295
12322,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"Beans, Maize,Bananas",Mangifera indica,2018-10-01,8,5,no,no,no,yes,no,no,no,no,no,yes,no,no,0.13500115367894
2868,Eastern,Kayonza,yes,no,no,no,no,"",Yes,maize and beans,Markamea lutea,2018-10-01,5,5,no,no,no,yes,no,no,no,no,no,yes,no,no,0.141879293314395
12493,Eastern,Kayonza,yes,no,no,no,no,"",Yes,"intsina, amasaka",tree tomato,2018-11-01,80,30,no,no,no,no,yes,no,no,no,no,yes,no,yes,0.432349879422915
7477,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"",Grevillea robusta,2018-10-01,3,1,no,yes,no,yes,no,no,no,yes,no,yes,no,no,0.00471887234411956
31022,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"sweet potatoes, coffee, ananas",grevillea robusta,2018-11-01,20,16,no,no,yes,no,no,no,no,no,no,yes,no,no,0.0745384819959508
11143,Eastern,Kayonza,yes,no,no,no,no,"",No,"",Eucalyptus camaldulenisis,2018-10-01,91,82,yes,no,no,no,no,no,no,yes,no,yes,no,no,0.0976499298071225
22670,Eastern,Kayonza,yes,no,no,no,no,"",Yes,"banana, beans and maize",grevellia robusta,2018-09-01,35,16,no,yes,yes,no,no,no,no,yes,no,yes,no,yes,0.427289884609523
21842,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"coffee, guajava,banana",solanum bataceum,2018-04-01,50,15,no,no,no,no,yes,no,no,no,no,yes,no,yes,0.0568937611643014
12339,Eastern,Bugesera,yes,no,no,no,no,"",Yes,insina n amateke,Grevellia Robusta,2018-10-01,100,92,no,no,yes,no,yes,no,no,no,no,yes,no,yes,0.183531388977557
20777,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"banana trees, beans",Grevilea robusta,2018-10-01,8,6,no,yes,yes,no,yes,no,no,yes,no,yes,no,no,0.0696057974906299
33437,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,Banana plantation.,Solanum Betaseum,2018-11-01,20,15,no,yes,yes,no,no,no,no,no,no,yes,no,yes,0.0311634549446807
16206,Eastern,Kayonza,yes,no,no,no,no,"",Yes,"Beans, Maize",Carica papaya,2018-10-01,7,7,no,no,no,yes,no,no,no,no,no,yes,no,yes,0.0362303424946672
13658,Eastern,Bugesera,yes,no,no,no,no,"",Yes,beans,glevirrea robusta,2018-11-01,120,58,no,no,yes,no,yes,no,no,no,no,yes,no,yes,0.221046935468513
